Paragraph,Sentiment,Score
"2288  
 2289  
Deutschland wieder zur Apotheke der Welt machen  2290  
Deutschland galt einst als „Apotheke der Welt“.",neutral,0.9999791383743286
"An diese Erfolgsgeschi chte wollen wir mit 2291  
modernen Clustern anknüpfen.",neutral,0.9999498128890991
2292  Seite 66 von 139 •,neutral,0.9999841451644897
"Wir werden die Gesundheits- und Pflegewirtschaft  als herausragenden Wirtschaftsfak- 2293  
tor in Deutschland weiter stärken und dabei sicherstellen, dass gut bezahlte und zu- 2294  
kunftssichere Arbeitsplätze geschaffen werden sowie Wertschöpfung in neuen Techno- 2295  
logien entsteht.",neutral,0.999990701675415
"2296  
•",positive,0.7894338965415955
Wir wollen eine Souveränitätsoffensive bei der Medikamentenproduktion.,neutral,0.9983866214752197
"Wir wollen ei- 2297  
nen freien Handel ohne einseitige Abhängigkeiten – insbesondere bei der Produktion 2298  
von Arzneimitteln und medizinischer Ausstattung.",neutral,0.9998327493667603
Unser Ziel i st,positive,0.4799397587776184
"es, Deutschlands und 2299",neutral,0.9999045133590698
"Europas Unabhängigkeit zu stärken und die Wertschöpfungsketten souver änitätskriti- 2300  
scher medizinischer Produkte in die EU zurückzuholen.",neutral,0.9999631643295288
"Dafür wollen wir  mit unseren 2301  
Pharma-Unternehmen dafür sorgen, dass kritische Schutzkleidung, medizinisc",neutral,0.9999070167541504
"he Geräte 2302  
sowie alle wichtigen Medikamente in mindestens einer Variante i n Europa produziert 2303  
werden.",neutral,0.9999911785125732
"2304  
•",positive,0.8864923119544983
"Wir fördern neue Antiinfektiva und Impfstoffe durch geeignete A nreize von Forschung 2305  
bis Erstattung.",neutral,0.9999912977218628
"2306  
•",positive,0.9156936407089233
"Die schnelle Verfügbarkeit neuer Therapieoptionen und Arzn eimittel für schwerkranke 2307  
Patienten in Deutschland soll erhalten und durch die richtige n Anreize im Vergütungs- 2308  
system gestärkt werden.",neutral,0.9999908208847046
"2309  
•",positive,0.8685540556907654
"Bei den „Benannten Stellen“, die für die Überprüfung neuer Me dizinprodukte in der Eu- 2310  
ropäischen Union zuständig sind, werden wir darauf hinwirken, dass der  Ausbau be- 2311  
schleunigt wird und dadurch innovative Medizinprodukte schnellstmögli ch bei den Pati- 2312  
enten ankommen.",neutral,0.9999914169311523
"2313  
•",positive,0.9169917106628418
"Wir werden prüfen, welche Maßnahmen in Betracht kommen, damit in Kri senfällen ver- 2314  
sorgungsrelevante Arzneimittel in ausreichender Menge in der EU zur Verfügung stehen, 2315  
zum Beispiel durch eine entsprechende Änderung des europäisch en Vergaberechts.",neutral,0.9999828338623047
"2316  
•",positive,0.9454264044761658
"Wir werden prüfen, ob das deutsche Vergaberecht dahingehend geänd ert werden kann, 2317  
dass Arzneimittelhersteller verpflichtet werden können, bei der Herstellun g insbeson- 2318  
dere von versorgungsrelevanten Arzneimitteln in der EU hergestellte Wirkstoffe zu ve r- 2319  
wenden.",neutral,0.9999866485595703
"2320  
 2321",positive,0.5337638258934021
Für mehr Lebensqualität forschen 2322,neutral,0.9997075200080872
"Von den Ergebnissen der Gesundheitsforschung profitieren Mensche n in unserem Land 2323  
und weltweit unmittelbar und direkt.",neutral,0.9999915361404419
"2324  
•",positive,0.8675815463066101
"Um Innovationen für Patientinnen und Patienten entwickeln zu kön nen, müssen for- 2325  
schende Pharmaunternehmen die Möglichkeit haben, pseudonymisierte Ve rsorgungs- 2326  
daten zu erhalten.",neutral,0.9999902248382568
"2327  
•",positive,0.9042974710464478
"Schnellere Genehmigungsverfahren stärken den Pharma- und Forschungsstandort 2328  
Deutschland.",neutral,0.9999902248382568
"In der Pandemie hat sich gezeigt, wie zügig die Prü fung und Genehmigung 2329  
klinischer Studien seitens der Zulassungsbehörden für Arzneimittel u nd Impfstoffe in 2330  Seite 67 von 139 Deutschland ohne Abstriche an der Qualität gelingen kann, wen n die Ressourcen gebün- 2331  
delt werden.",neutral,0.999984860420227
"Diese zügige Bearbeitung entsprechender Anträge wollen wir auch für die 2332  
Zeit nach der Pandemie erhalten und werden daher das Paul-Ehrlich -Institut und das 2333  
Bundesinstitut für Arzneimittel und Medizinprodukte finanzi ell und personell verstär- 2334  
ken.",neutral,0.9999898672103882
"2335  
•",positive,0.8574016094207764
"Wir werden das Tempo für die Entwicklung neuer Medikamente  erhöhen, indem wir ein- 2336  
heitliche Vorgaben schaffen – etwa beim Datenschutz, bei länderübergreifenden Stu- 2337  
dien oder der Einführung verbindlicher Musterverträge für kl inische Prüfungen.",neutral,0.9999904632568359
"Investo- 2338  
ren und Forscher können sich darauf verlassen, dass in Deutschland auc h weiterhin der 2339  
Patentschutz gilt.",neutral,0.9999866485595703
"2340  
•",positive,0.7581650614738464
"Wir werden die wissenschaftliche Erforschung jener Krankheiten gezielt unterstützen 2341  
(beispielsweise Demenz-Erkrankungen oder HIV), die gegenwärtig als unheilb ar gelten.",neutral,0.9999914169311523
"2342  
• Künstliche Intelligenz (KI) ist eine Schlüsseltechnologie.",neutral,0.9999836683273315
"Wir setzen uns für ein Werte- 2343  
system ein, das Chancen von KI für die Gesundheitsversorgung nutzt un d zugleich Risi- 2344  
ken minimiert.",neutral,0.9998588562011719
"Wir wollen zudem, dass Wertschöpfung von KI in Deutschla nd entsteht 2345  
und somit auch neue Arbeitsplätze geschaffen werden.",neutral,0.999985933303833
"2346  
 2347  
4.4.",positive,0.6606063842773438
Gute Pflege für mehr Sicherheit und Halt  2348,positive,0.9637721180915833
"Für uns hat die Menschenwürde eine besondere Bedeutung, we nn die geistigen und kör- 2349  
perlichen Kräfte im Alter nachlassen und der Mensch in vielfält iger Hinsicht auf die Unter- 2350  
stützung seiner Mitmenschen angewiesen ist.",neutral,0.9999358654022217
"Angesichts steigende r Zahlen alter und pfle- 2351  
gebedürftiger Menschen in unserer Gesellschaft bedarf es eines solidarischen Miteinan- 2352  
ders.",neutral,0.9999445676803589
Deshalb haben wir beispielsweise die Bezahlung von Pflegekräften  verbessert.,neutral,0.9999868869781494
"Prä- 2353  
vention und Rehabilitation werden wir stärker in den Mittelpunkt u nserer Maßnahmen stel- 2354  
len, um den Eintritt von Pflegebedürftigkeit möglichst lange zu verhindern.",neutral,0.9999905824661255
"2355  
 2356  
Versorgung stärken  2357  
Wir wollen die Rahmenbedingungen in der Pflege weiter verbessern , indem wir diese als 2358  
gesamtgesellschaftliche Aufgabe wahrnehmen.",neutral,0.9998093247413635
"2359  
•",positive,0.9164090752601624
"Wir werden sowohl für die Pflegebedürftigen als auch für das Pfleg efachpersonal und 2360  
pflegende Angehörige bessere Möglichkeiten für gut organisiert e, leistungsfähige, bere- 2361  
chenbare, zuverlässige und bedarfsgerechte Angebotsstrukturen schaffen.",neutral,0.9959851503372192
"2362  
•",positive,0.877061665058136
"Wir wollen die Trägervielfalt in der Pflege als Ausdruck einer plur alen Gesellschaft stär- 2363  
ken.",neutral,0.9999183416366577
Auch hier erhoffen wir uns vom Wettbewerb bessere Angebote.,negative,0.8293730020523071
"2364  
•",positive,0.9003945589065552
"Wir wollen die Pflegebereiche als Berufsgruppe an der Selbstverwaltu ng im Gesund- 2365  
heitsrecht beteiligen, indem wir uns für die Einrichtung einer Bund espflegekammer ein- 2366  
setzen.",neutral,0.9998962879180908
2367  Seite 68 von 139 •,neutral,0.9999840259552002
"Auch in der Pflege gilt es, die vielfältigen Chancen der Digi talisierung zum Wohle pfle- 2368  
gebedürftiger Menschen zu nutzen.",neutral,0.9999915361404419
"So kann Digitalisierung in der Pflege du rch die Wei- 2369  
terentwicklung",neutral,0.9999904632568359
"technischer Assistenz- und Warnsysteme älteren Me nschen mehr Sicher- 2370  
heit und Eigenständigkeit geben.",neutral,0.9999880790710449
"Pflegekräfte sollen durch den digitalen Fortschritt 2371  
spürbar entlastet werden, indem beispielsweise digitale Infrastr ukturen ausgebaut und 2372  
Pflegedokumentationen erleichtert werden.",neutral,0.9999915361404419
"2373  
 2374  
Pflegeversicherung weiterentwickeln 2375",neutral,0.9999884366989136
"Die von der Union eingeführte Pflegeversicherung hat sich bewä hrt und wird auch in Zu- 2376  
kunft von uns stetig weiterentwickelt, um einen verlässlichen Beitr ag zur Absicherung des 2377  
Pflegerisikos und eine hohe Betreuungs- und Pflegequalität zu gewährleisten.",neutral,0.9999908208847046
"2378  
•",positive,0.8980206847190857
"Betriebliche Pflegezusatzversicherungen sorgen dafür, dass Menschen das Pflegerisiko 2379  
im Alter zusätzlich wirksam absichern können.",neutral,0.9999915361404419
"Wir werden prüfen , wie wir das Instru- 2380  
ment der betrieblichen Pflegezusatzversicherung stärken und staatli ch fördern können, 2381  
damit möglichst viele Menschen davon profitieren können.",neutral,0.9999852180480957
"2382  
•",positive,0.8744088411331177
"Um mit Blick auf den demografischen Wandel künftig unverhältnismäßig steigend en 2383  
Beiträgen in der Pflegeversicherung entgegenzuwirken, wollen wir den Pflegevorsorge- 2384  
fonds bis 2050 verlängern.",neutral,0.9999886751174927
"2385  
 2386  
Ambulante und stationäre Pflege verbessern 2387  
Wir sind der festen Überzeugung, dass es nicht zu den Aufgaben e ines Staates gehört, den 2388  
einen geeigneten Ort für Pflege zu definieren.",neutral,0.9999904632568359
"Vielmehr liegt die Entscheidung über den 2389  
Wohn- und Pflegeort bei der pflegebedürftigen Person selbst.",neutral,0.9999910593032837
"Der Pfl egebedürftige soll ei- 2390  
genständig und selbstbestimmt oder gemeinsam mit Familienangehörigen en tscheiden, 2391  
wie und wo er wohnt.",neutral,0.9999830722808838
"Wir wollen dieses Selbstbestimmungsrecht stärken und die Unter- 2392  
stützungsleistungen durch die Pflegeversicherung dorthin leite n, wo der Pflegebedürftige 2393  
lebt.",neutral,0.9999706745147705
"2394  
•",positive,0.900391697883606
"Wir setzen uns für eine Dynamisierung des Pflegegeldes ein u nd befürworten die Einfüh- 2395  
rung einer Regeldynamisierung für alle Leistungen auf Grundlage de r Lohnentwicklung.",neutral,0.9999717473983765
"2396  
•",positive,0.9118466377258301
"Wir stehen neuen Wohn- und Betreuungsformen aufgeschlossen gegenübe r und werden 2397  
deren Einführung unterstützen.",neutral,0.9999901056289673
"Wir sehen Mehrgenerationenh äuser als wichtige Anlauf- 2398  
stellen eines generationenübergreifenden Zusammenlebens.",neutral,0.9999046325683594
"Denn dies e bieten Unte r- 2399  
stützung bei der Vermittlung von haushaltsnahen Dienstleistungen und im Bereich der 2400  
familiären Pflege.",neutral,0.9999911785125732
"2401  
•",positive,0.9151013493537903
Familiäre Pflege muss eine noch gezieltere und flexiblere Unterstützun g erfahren.,neutral,0.9999798536300659
"Des- 2402  
halb setzen wir uns dafür ein, die bisherigen Leistungen für Angebote der Kurzzeit- und 2403  
Verhinderungspflege sowie Betreuungsleistungen zu einem Budget zusammenzufassen.",neutral,0.9999189376831055
2404  Seite 69 von 139 •,neutral,0.9999849796295166
Stationäre,positive,0.9412309527397156
"Pflegeeinrichtungen sollen die Möglichkeit haben, passgenaue Unt erstüt- 2405  
zungsleistungen für pflegebedürfte Menschen in ihrem Umfeld zu  erbringen, die nicht 2406  
Bewohnerinnen und Bewohner der jeweiligen Einrichtung sind.",neutral,0.99998939037323
"2407  
• Pflege findet in den Quartieren der betroffenen Menschen st att.",neutral,0.9999895095825195
"Deshalb werden wir die 2408  
Länder und Kommunen darin unterstützen, quartiersbezogene und sektore nübergrei- 2409  
fende Versorgungskonzepte umzusetzen.",neutral,0.9999915361404419
"2410  
 2411  
Pflegekräfte qualitätsvoll ausbilden 2412",neutral,0.9998078942298889
Eine hohe Pflegequalität ist für die Betroffenen von zentrale r Bedeutung.,neutral,0.999990701675415
"Dafür brauchen 2413  
wir gut ausgebildete Pflegekräfte.",neutral,0.9831566214561462
"2414  
•",positive,0.918179988861084
"Zusammen mit den Ländern wollen wir eine bundesweite Harmonisierun g der Assistenz- 2415  
ausbildung in der Pflege erreichen.",neutral,0.9999916553497314
"2416  
•",positive,0.9289575219154358
"Es ist wichtig, attraktive Arbeitsbedingungen für alle in der Pflege Beschäftigten zu 2417  
schaffen, die insbesondere auch eine verlässliche Gestaltung der D ienstpläne umfassen.",neutral,0.9999915361404419
"2418  
•",positive,0.9079563617706299
"Wir wollen die Willkommenskultur für ausländische Pflegefachkräfte stärken und setzen 2419  
uns für eine generelle Schulgeldfreiheit für Gesundheits- u nd Pflegeberufe ein, um dem 2420  
wachsenden Bedarf an Pflege- und Gesundheitsleistungen gerecht zu wer den.",neutral,0.9999268054962158
"2421  
•",positive,0.8821744322776794
"Wir wollen die Ausbildung in der Pflege weiter stärken, indem wir  eine bundesweite Ver- 2422  
gütung der Auszubildenden in der Pflegefachassistenzausbildung einf ühren.",neutral,0.9999897480010986
"2423  
 2424  
4.5. Deutschlands Verantwortung für globale Gesundheit 2425",neutral,0.9999880790710449
"Die Pandemie zeigt, wie wichtig die internationale Zusammenarbeit bei Fragen der Gesund- 2426  
heit und der Gesundheitssicherheit ist.",neutral,0.9999895095825195
"Die Weltgesundheitsorga nisation (WHO) leistet ei- 2427  
nen wichtigen Beitrag zur weltweiten Bekämpfung der Pandemie.",neutral,0.9999891519546509
"Gl eichzeitig hat sich ge- 2428  
zeigt, dass die WHO ihr zentrales Mandat in der globalen Gesundhei t aufgrund mangelnder 2429  
Ressourcen aktuell nur unzureichend erfüllen kann.",neutral,0.9968003034591675
"2430  
• Daher wollen wir sie nachhaltig stärken, finanziell, technisch und politisch.",neutral,0.9996464252471924
"De utschland 2431  
ist im Verlauf der Corona-Krise bereits zum größten staatlichen Ge ldgeber der WHO 2432  
avanciert und tritt vernehmbar für eine schlagkräftige WHO ein, z",neutral,0.9999910593032837
"u der auch alle Mit- 2433  
gliedstaaten ihren Beitrag leisten.",neutral,0.9999890327453613
"2434  
•",positive,0.874058187007904
Verschiedene Reformprozesse sind bereits angestoßen.,neutral,0.9999911785125732
"Deutschland wird die Initiative 2435  
zu einem internationalen Pandemievertrag zur Stärkung der globalen Gesundheitssi- 2436  
cherheit weiter aktiv unterstützen.",neutral,0.9999915361404419
"2437  
• Deutschland ist auf dem Weg, ein international anerkannter Standort  für Global Health 2438  
zu werden, immer mehr Institutionen siedeln sich bei uns an.",neutral,0.9999915361404419
"Die se Entwicklung wollen 2439  
wir weiter befördern.",neutral,0.9999504089355469
"2440  
  2441  Seite 70 von 139 5.",neutral,0.9999876022338867
"Neue Generationengerechtigkeit bei Finanzen und Steuern – aus Ver- 2442  
antwortung für unsere Kinder und Enkel  2443  
 2444  
Unser Unions-Versprechen: Wir werden dafür sorgen, dass alle Menschen, die jeden Tag hart 2445  
arbeiten und viel leisten, entlastet werden.",neutral,0.9979158043861389
Leistung muss sich lohnen.,positive,0.9730696678161621
"Wir werden auch Frei- 2446  
räume für unsere Unternehmen schaffen und dazu beitragen, dass sie wettbewerbsfähig blei- 2447  
ben.",neutral,0.9997969269752502
Gleichzeitig wollen wir so schnell wie möglich ohne neue Schulden auskommen.,neutral,0.9937463998794556
"Das ist  2448  
praktizierte Generationengerechtigkeit.",neutral,0.9999855756759644
"2449  
Wir stehen dabei vor der Herausforderung, dass die finanziellen Spielräume durch die Corona- 2450  
Pandemie auf allen Ebenen begrenzt sind.",neutral,0.9999911785125732
"Diese Spielräume durch höhere Steuern oder neue 2451  
Schulden wieder zu vergrößern, würde den dringend benötigten wirtschaftlichen Aufschwung 2452  
und damit Arbeitsplätze gefährden und wäre ungerecht gegenüber kommenden Generationen.",neutral,0.9999901056289673
"2453  
Nur ein finanziell solider Staat ist handlungsfähig und kann die Zukunft gestalten.",neutral,0.9999737739562988
"2454  
Wir brauchen ein neues, modernes Verständnis vom Staat.",neutral,0.9988155364990234
"Er muss sich stärker zurückziehen 2455  
und nicht alles bis ins Detail regeln wollen.",neutral,0.9999891519546509
"Freiheit und Eigenverantwortung sind zwei Seiten 2456  
ein und derselben Medaille.",neutral,0.9999911785125732
"Zudem gilt, dass mehr Geld vom Staat nicht alle Probleme löst.",neutral,0.9999889135360718
"Denn 2457  
oft fehlt es eben nicht daran.",neutral,0.9662144184112549
"Beim Digitalpakt oder Ausbau der Infrastruktur wurden Gelder 2458  
nicht abgerufen.",neutral,0.9999898672103882
Andere Programme gehen an Bedürfnissen und Problemen vorbei.,neutral,0.9995869994163513
"Deshalb 2459  
werden wir noch stärker bestehende und künftige Ausgaben auf ihre Effizienz hin überprüfen 2460  
und, wenn nötig, streichen.",neutral,0.9999881982803345
"2461  
 2462  
5.1.",positive,0.6448785066604614
"Mit soliden Finanzen sicher in die Zukunft 2463  
Corona hat uns gezeigt, wo wir die richtigen Grundlagen geschaffen hab en, um auch in Kri- 2464  
senzeiten umfassend handlungsfähig zu bleiben.",neutral,0.99355149269104
"Unsere klare solide Finanzpolit ik hat uns 2465  
einen Spielraum ermöglicht, den andere Staaten so nicht hatten.",neutral,0.9946057200431824
"Dadu rch konnten wir in 2466  
der Corona-Krise schlagkräftig handeln und Beschäftigte wie Unter nehmen zielgenau",neutral,0.9996527433395386
"un- 2467  
terstützen, als dies notwendig war.",neutral,0.9999561309814453
"Dieses stabile Fundament werde n wir erneuern und wei- 2468  
terentwickeln.",neutral,0.9988633394241333
"2469  
Solide Finanzen sind nicht nur wichtig für die Stabilisier ung privater Investitionen und ein 2470  
gutes Wirtschaftswachstum in Deutschland.",neutral,0.9999877214431763
"Es ist auch ein Gebot der Gene rationengerech- 2471  
tigkeit:",neutral,0.9999803304672241
"Eine solide Finanz- und Haushaltspolitik muss stets die kommen den Generationen 2472  
im Blick behalten.",neutral,0.9999880790710449
"Es ist unser Ziel, die Handlungsspielräume für unsere  Kinder und Enkel 2473  
zu vergrößern, anstatt ihnen Schulden und damit Belastungen aufzubürden.",neutral,0.9991037249565125
"2474  
•",positive,0.8982334733009338
Wir bekennen uns zur grundgesetzlichen Schuldenbremse.,neutral,0.9962444305419922
"Sie hat in der Krise ihre Funk- 2475  
tionsfähigkeit und Flexibilität bewiesen.",neutral,0.9999908208847046
"Grundgesetzänderungen zur Aufweichung der 2476  
Schuldenbremse lehnen wir ab.",neutral,0.9990791082382202
"2477  
•",positive,0.9066193699836731
"Wir wollen so schnell wie möglich wieder ausgeglichene Haushalte ohne ne ue Schulden 2478  
erreichen und die gesamtstaatliche Schuldenquote auf unter 60 Prozent r eduzieren.",neutral,0.9987939596176147
"2479  
•",positive,0.8950211405754089
"Wir werden mit Ende der Corona-Pandemie einen Kassensturz für d ie öffentlichen Haus- 2480  
halte einschließlich der Sozialversicherungen vollziehen.",neutral,0.9999706745147705
"Das mündet in einen Fahrplan 2481  Seite 71 von 139 für Investition en in Wachstum, gezielte Entlastungen und ausgeglichene Haushalte.",neutral,0.9999912977218628
"Un- 2482  
sere Überzeugung ist: Nachhaltiges Wachstum schafft neue Spielräume.",neutral,0.9999285936355591
"2483  
•",positive,0.897926390171051
"Wir werden den Bundeshaushalt zukunftsfest aufstellen und das Ha ushaltswesen auch 2484  
auf Bundesebene nachhaltig modernisieren.",neutral,0.9999842643737793
"Unser Ziel ist eine langf ristig und generati- 2485  
onengerecht angelegte Haushaltsführung im Bund.",neutral,0.9994354844093323
"Dazu kann eine dopp ische Haus- 2486  
haltsführung beitragen.",neutral,0.9999665021896362
"2487  
•",positive,0.902351438999176
Immer wieder werden Fördermittel des Bundes nicht abgerufen,neutral,0.9999566078186035
od,negative,0.6269165873527527
"er verfehlen ihre Wir- 2488  
kung.",neutral,0.9993836879730225
"Wir werden deshalb Ausgaben regelmäßig auf ihre Wirksamkeit un d Notwendig- 2489  
keit prüfen und entbehrliche Ausgaben streichen.",neutral,0.9999861717224121
"So kann d as vorhandene Geld für wich- 2490  
tigere Zukunftsaufgaben eingesetzt und mit jedem Euro mehr erreicht wer den.",neutral,0.9999357461929321
"2491  
 2492  
5.2. Faire, leistungsgerechte und wettbewerbsfähige Steuern 2493",neutral,0.9999454021453857
Wir wollen die Wirtschaft nach der Pandemie wieder in Schwung bringen.,neutral,0.9985842704772949
"Auf dies em Weg 2494  
wäre es falsch, Steuern zu erhöhen.",neutral,0.999686598777771
"Wir stehen weiter für eine  verantwortungsvolle und 2495  
solide Finanzpolitik .",neutral,0.9987865090370178
"Wir versprechen nichts, was wir nicht einhalten können.",neutral,0.9241799116134644
"Wir st ellen die 2496  
Weichen konsequent auf Wachstum, damit sich neue Spielräume ergeben.",neutral,0.9999176263809204
"2497  
•",positive,0.8484627604484558
"Deutschland droht mit einer der höchsten Unternehmensbelast ung der Welt zurückzu- 2498  
fallen.",neutral,0.9999784231185913
"Weltspitze bei der Steuerbelastung und Weltspitze be i der Wettbewerbsfähigkeit 2499  
– das passt auf Dauer nicht zusammen.",neutral,0.994966447353363
"Im Rahmen unseres umfangreichen Entfesse - 2500  
lungspakets werden wir mit einer Unternehmenssteuerreform die Be steuerung moder- 2501  
nisieren und wettbewerbsfähig machen.",neutral,0.9999909400939941
"2502  
 2503  
Leistung",neutral,0.9831637740135193
"muss sich lohnen 2504  
Wer sich anstrengt, wer etwas wagt, soll auch dafür belohnt werden.",positive,0.9686394929885864
"Das ist  praktizierte 2505  
Leistungsgerechtigkeit.",neutral,0.9999557733535767
"Wir wollen deshalb Spielräume, soweit sie sich e röffnen, nutzen, 2506  
um die Menschen zu entlasten, die jeden Tag Leistung erbringe n, damit sie mehr Netto vom 2507  
Brutto haben.",neutral,0.9994494318962097
Dabei nehmen wir alle hart arbeitenden Menschen in  den Blick.,neutral,0.9999755620956421
"Egal ob Ver- 2508  
käuferin, Ärztin, IT-Spezialist oder Handwerker – wir wollen, dass alle sich vom verdienten 2509  
Geld mehr leisten können.",neutral,0.9910366535186768
"2510  
•",positive,0.9520527124404907
"Wir werden den Solidaritätszuschlag für alle schrittweise abschaff en und gleichzeitig 2511  
kleine und mittlere Einkommen bei der Einkommensteuer entlasten.",neutral,0.9999887943267822
"2512  
•",positive,0.9172762632369995
"Wir werden auch künftig die Wirkungen der sogenannten kalten Progr ession ausglei- 2513  
chen, indem wir den Einkommensteuertarif regelmäßig an die allgemeine  Preisentwick- 2514  
lung anpassen.",neutral,0.9999902248382568
"2515  
 2516  
Familien mit Kindern finanziell entlasten",neutral,0.9999661445617676
"2517  
Wir wollen gezielt Familien finanziell stärken.",neutral,0.9993768334388733
"Sie sind die Le istungsträger unserer Gesell- 2518  
schaft.",neutral,0.9999908208847046
2519  Seite 72 von 139 •,neutral,0.9999748468399048
"Wir halten am Ehegattensplitting fest und wollen unabhängig davon  zusätzlich Ansätze 2520  
entwickeln, um Kinder positiv zu berücksichtigen.",neutral,0.9999189376831055
"Wir haben die f inanzielle Situation von 2521  
Familien spürbar verbessert, indem wir den Kinderfreibetrag u nd das Kindergeld zum 2522  
1. Januar 2021 deutlich erhöht haben.",neutral,0.9989056587219238
"Perspektivisch streben wir den vo llen Grundfrei- 2523  
betrag für Kinder an und finden damit den Einstieg in ein Kinder splitting.",neutral,0.9985532164573669
"2524  
•",positive,0.8641396760940552
"Wir haben auch den steuerlichen Entlastungsbetrag für Alleinerzie hende auf 4.008 Euro 2525  
verdoppelt .",neutral,0.9998975992202759
Wir wollen ihn perspektivisch auf 5.000 Euro weiter erhöhen.,neutral,0.9987245202064514
"2526  
•",positive,0.9027723670005798
Wir werden die steuerliche Berücksichtigung haushaltsnaher Dienstl eistungen,neutral,0.9998960494995117
"verbes- 2527  
sern.",neutral,0.7415896058082581
Sie entlasten Familien im Alltag und schaffen mehr Zeit fü r Familie und Beruf.,neutral,0.9999891519546509
"So 2528  
verringern wir auch Schwarzarbeit und tragen zur sozialen Absich erung der häufig weib- 2529  
lichen Beschäftigten bei.",neutral,0.9999915361404419
"2530  
 2531  
Steuererklärung vereinfachen",neutral,0.99967360496521
"2532  
Wir setzen uns für ein einfaches und verständliches Steuerre cht ein.",neutral,0.9926793575286865
"Die Kommunikation 2533  
zwischen den Bürgerinnen und Bürgern und ihrem Finanzamt muss schneller und einfacher 2534  
werden.",neutral,0.9999874830245972
"2535  
•",positive,0.8711651563644409
"Wir werden dafür sorgen, dass die Steuererklärung, alle Anträge u nd der Schriftwechsel 2536  
online erfolgen können.",neutral,0.9999724626541138
Ein digitaler Steuerbescheid muss künftig die Rege l sein.,neutral,0.9999692440032959
"2537  
•",positive,0.8988559246063232
"Die Steuererklärung muss in einfachen Fällen auch mit einer App er ledigt und abgegeben 2538  
werden können.",neutral,0.9999374151229858
"2539  
•",positive,0.8972631096839905
Steuerrechtliche Regelungen sollten grundsätzlich digital umsetzbar sein.,neutral,0.9999809265136719
"2540  
•",positive,0.841621994972229
"Wir werden die Steuererklärung für alle vereinfachen, vor allem für ä ltere Menschen, die 2541  
Renten und Pensionen beziehen.",neutral,0.9999368190765381
"Dafür wollen wir die vorausgefüllte Ste uererklärung 2542  
verbessern.",neutral,0.9995551705360413
"Hierzu soll bereits ab Frühjahr 2022 für den Veranlagungszei traum 2021 eine 2543  
einfache Anwendung zur Verfügung stehen.",neutral,0.9999914169311523
"2544  
 2545  
Steuern weltweit fair gestalten 2546  
Wir stehen für Steuergerechtigkeit.",neutral,0.9998888969421387
"Auch in Zukunft soll en alle angemessen zur Finanzie- 2547  
rung öffentlicher Leistungen beitragen.",neutral,0.9999872446060181
"Niemand darf sich seiner Verantwortung für die 2548  
Gesellschaft entziehen und sich ärmer rechnen, als er ist.",neutral,0.9999860525131226
"Das gilt insbesondere für multi- 2549  
nationale Konzerne.",neutral,0.9999908208847046
"2550  
•",positive,0.7885665893554688
"Wir werden weiter Steuerschlupflöcher schließen, Steuerhinterziehun g sowie schädliche 2551  
Formen des Steuerwettbewerbs wirksam unterbinden und aggressive Steuer",neutral,0.9999467134475708
gestaltun- 2552,neutral,0.9445738196372986
gen bekämpfen.,positive,0.980810821056366
"2553  
•",positive,0.8911901712417603
"Wir werden dabei nur dann erfolgreich sein, wenn wir uns mit unseren internationalen 2554  
Partnern abstimmen.",neutral,0.9992159605026245
"Die OECD hat sich mit ihrem Aktionsplan gege n Gewinnkürzungen 2555  
und Gewinnverlagerungen grenzüberschreitend agierender Konze rne (BEPS) als inter- 2556  Seite 73 von 139 nationaler Standardsetzer bewährt.",neutral,0.9999915361404419
"Wir setzen weiter auf diese Instituti onen, um insbe- 2557  
sondere einen international breit abgestimmten Konsens zur fair en Besteuerung global 2558  
tätiger Konzerne herbeizuführen.",neutral,0.999990701675415
"2559  
•",positive,0.9080989956855774
"Wir setzen uns auf OECD-Ebene ebenfalls für eine faire Besteu erung der digitalen Wirt- 2560  
schaft ein.",neutral,0.999211311340332
"Große digitale Konzerne sollen ihre Steuern auch dor t zahlen, wo sie ihre Um- 2561  
sätze erzielen .",neutral,0.9999910593032837
"2562  
•",positive,0.8882081508636475
"Wir brauchen eine gemeinsame Körperschaftsteuer-Bemessungsgrundlage , damit Un- 2563  
ternehmen in Europa möglichst nach gleichen Regeln besteuert w erden.",neutral,0.99998939037323
"Dabei müssen 2564  
die Besonderheiten der deutschen Unternehmenslandschaft un d",neutral,0.9999912977218628
"-besteuerung ange- 2565  
messen berücksichtigt werden, um Wettbewerbsnachteile deutscher Un ternehmen zu 2566  
vermeiden.",neutral,0.9997836947441101
Dies schließt auch ein abgestimmtes Steuerverfahrensrecht mit e in.,neutral,0.9999909400939941
"2567  
•",positive,0.914616584777832
"Wir werden den Umsatzsteuerbetrug weiter eindämmen und Steuer schlupflöcher schlie- 2568  
ßen.",neutral,0.9968522191047668
"2569  
•",positive,0.9077817797660828
Wir setzen uns für eine europäische Finanztransaktionsteuer mi t,neutral,0.9996070265769958
breiter,negative,0.9290531873703003
"Bemessungs- 2570  
grundlage ein.",neutral,0.999975323677063
"Sie darf jedoch Kleinanleger und die private Altersvor sorge nicht belas- 2571  
ten.",neutral,0.99998939037323
"2572  
 2573  
5.3.",negative,0.5315532088279724
"Vermögensbildung für jeden 2574  
Teilhabe geht vor Umverteilung.",neutral,0.9997316002845764
